id,scientific_name,observed_on,geoprivacy1,locality,x,y,accuracyf,user_login,user_name,quality_grade,url,num_identification_agreements,num_identification_disagreements,description,tag_list,field.sex,DATE_YEAR,accuracy,cellcode,TIN_11,cellcode20
233488271,Stylurus flavipes,2024/08/03,obscured,,8.8236798969,45.3846462367,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/233488271,1,0,,,,2024,,10kmE422N247,118.781898498535,46
129047623,Oxygastra curtisii,2022/07/11,,,8.8274809106,45.4046697504,"31",antoniog,,research,https://www.inaturalist.org/observations/129047623,4,0,Oxygastra curtisii,,,2022,31,10kmE422N247,101.234001159668,46
168624334,Oxygastra curtisii,2023/06/06,,,8.8296638236,45.4041850472,"4",antoniog,,research,https://www.inaturalist.org/observations/168624334,2,0,Oxygastra curtisii,,,2023,4,10kmE422N247,100.615097045898,46
168868052,Oxygastra curtisii,2023/06/06,,,8.8305094657,45.4038993321,"8",antoniog,,research,https://www.inaturalist.org/observations/168868052,4,0,Oxygastra curtisii,,,2023,8,10kmE422N247,100.696197509766,46
227778350,Oxygastra curtisii,2024/07/02,,,8.8232803345,45.4057497796,"122",gzaccala,,research,https://www.inaturalist.org/observations/227778350,3,0,,,,2024,122,10kmE422N247,102.43579864502,46
251676803,Oxygastra curtisii,2024/07/02,,,8.8298597718,45.40407904,"15",antoniog,,research,https://www.inaturalist.org/observations/251676803,2,0,Oxygastra curtisi,,,2024,15,10kmE422N247,100.731300354004,46
1795163,Stylurus flavipes,2015/07/09,open_odonata,Valmacca,8.609258,45.117025,"440",nicolascatassi,nicola scatassi,research,http://www.inaturalist.org/observations/1795163,1,0,,,,2015,,10kmE421N244,94.9718017578125,47
16071092,Stylurus flavipes,2018/08/30,open_odonata,"Provincia di Alessandria, Italia",8.6093734288,45.1168087091,"26",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/16071092,2,0,,,,2018,,10kmE421N244,94.8839263916016,47
124743209,Stylurus flavipes,2022/07/04,,,8.6104345278,45.0835914444,NA,matteopaveto,Matteo Paveto,research,https://www.inaturalist.org/observations/124743209,2,0,,,,2022,,10kmE421N244,91.1625671386719,47
133742015,Stylurus flavipes,2022/07/04,,,8.610632,45.083892,NA,pierabionda,,research,https://www.inaturalist.org/observations/133742015,3,0,Foto di Matteo Paveto,,,2022,,10kmE421N244,91.061897277832,47
229206541,Ophiogomphus cecilia,2024/07/14,open_odonata,Isola Sant' Antonio,8.815882,45.036217,"153",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/229206541,1,0,,,,2024,,10kmE422N243,73.8552627563477,48
47722061,Stylurus flavipes,2020/05/29,open_odonata,"15050 Isola Sant'Antonio AL, Italia",8.8280754944,45.0375428877,"19",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/47722061,2,0,,,,2020,,10kmE422N243,73.783447265625,48
233723093,Stylurus flavipes,2024/08/04,,,8.766547367,45.0069133518,"9",matteopaveto,Matteo Paveto,research,https://www.inaturalist.org/observations/233723093,1,0,,,,2024,,10kmE422N243,77.0367965698242,48
1556246,Oxygastra curtisii,2015/05/28,,,8.657849,45.03244,"369",nicolascatassi,nicola scatassi,research,http://www.inaturalist.org/observations/1556246,4,0,,,,2015,369,10kmE421N243,86.8127365112305,48
13634479,Oxygastra curtisii,2018/06/17,open_odonata,"Provincia di Pavia, Italia",8.6582765082,45.0323197708,"31",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/13634479,2,0,,,,2018,31,10kmE421N243,86.99609375,48
27687546,Oxygastra curtisii,2019/06/23,,,8.6583228147,45.032509355,"2",pierangelovillani,Pierangelo Villani,research,https://www.inaturalist.org/observations/27687546,3,0,,,,2019,2,10kmE421N243,87.0134124755859,48
1665665,Oxygastra curtisii,2015/06/18,,,8.673593,44.749423,"91",nicolascatassi,nicola scatassi,research,http://www.inaturalist.org/observations/1665665,3,0,,,,2015,91,10kmE421N240,124.914703369141,49
6752349,Oxygastra curtisii,2017/06/22,,,8.680735,44.7094033333,"4",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/6752349,3,0,,,,2017,4,10kmE421N240,137.939804077148,49
13136853,Oxygastra curtisii,2018/06/05,,,8.652942,44.782821,NA,lauragola,Laura Gola,research,https://www.inaturalist.org/observations/13136853,3,0,Da confermare,,,2018,,10kmE421N240,114.812797546387,49
27074681,Oxygastra curtisii,2019/06/16,open_odonata,"15062 Bosco Marengo AL, Italia",8.652284996,44.7829552862,"4",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/27074681,3,0,,,,2019,4,10kmE421N240,112.810401916504,49
27075345,Oxygastra curtisii,2019/06/16,open_odonata,"15060 Capriata d'Orba AL, Italia",8.6728680277,44.7506215904,"4",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/27075345,5,0,,,,2019,4,10kmE421N240,125.888999938965,49
27082096,Oxygastra curtisii,2019/06/16,open_odonata,"Provincia di Alessandria, Italia",8.6747292395,44.7479723726,"15",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/27082096,4,0,,,,2019,15,10kmE421N240,124.933296203613,49
49115393,Oxygastra curtisii,2020/06/10,open_odonata,"Provincia di Alessandria, Italia",8.6740287784,44.7489809944,"49",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/49115393,3,0,,,,2020,49,10kmE421N240,124.945198059082,49
83017803,Oxygastra curtisii,2021/06/14,,,8.6739001818,44.7491434612,"19",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/83017803,3,0,,,,2021,19,10kmE421N240,124.960502624512,49
118632605,Oxygastra curtisii,2022/05/25,open_odonata,"15060 Capriata d'Orba AL, Italia",8.673778,44.749296,"38",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/118632605,3,0,,,,2022,38,10kmE421N240,124.943496704102,49
63897659,Sympecma paedisca,2020/10/31,,,8.8792867924,45.6833286972,"575",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/63897659,2,0,,,,2020,575,10kmE423N250,229.992095947266,52
64120902,Sympecma paedisca,2020/11/03,,,8.8792867924,45.6833286972,"575",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/64120902,3,0,,,,2020,575,10kmE423N250,229.992095947266,52
64121106,Sympecma paedisca,2020/11/03,,,8.8792867924,45.6833286972,"575",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/64121106,3,0,,,,2020,575,10kmE423N250,229.992095947266,52
69572365,Sympecma paedisca,2021/02/14,,,8.877911,45.687168,"632",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/69572365,2,0,,,,2021,632,10kmE423N250,230.612701416016,52
249789587,Sympecma paedisca,2024/10/30,,,8.8802144679,45.6955086643,"577",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/249789587,1,0,,,,2024,577,10kmE423N250,282.739685058594,52
249857398,Sympecma paedisca,2024/10/30,,,8.8797923501,45.684851503,"401",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/249857398,1,0,,,,2024,401,10kmE423N250,229.996200561523,52
249857406,Sympecma paedisca,2024/10/30,,,8.8797923501,45.684851503,"401",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/249857406,2,0,,,,2024,401,10kmE423N250,229.996200561523,52
249857486,Sympecma paedisca,2024/10/30,,,8.8797923501,45.684851503,"401",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/249857486,1,0,,,,2024,401,10kmE423N250,229.996200561523,52
249857487,Sympecma paedisca,2024/10/30,,,8.8797923501,45.684851503,"401",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/249857487,1,0,,,,2024,401,10kmE423N250,229.996200561523,52
198119919,Ophiogomphus cecilia,2011/06/26,,,8.9490401146,45.2540447421,"122",rhegmatorhina,,research,https://www.inaturalist.org/observations/198119919,2,0,,,,2011,,10kmE423N246,70.9611587524414,54
3655859,Stylurus flavipes,2016/07/10,obscured,,8.888672995,45.3271200039,"27190",alexminico,Alexandro Minicò,research,http://www.inaturalist.org/observations/3655859,2,0,,,male,2016,,10kmE423N246,84.3946380615234,54
3729147,Stylurus flavipes,2016/07/17,obscured,,8.9779080039,45.2675434276,"27190",alexminico,Alexandro Minicò,research,http://www.inaturalist.org/observations/3729147,1,0,,,female,2016,,10kmE424N246,70.9140930175781,54
3729148,Stylurus flavipes,2016/07/17,obscured,,8.9759731824,45.2677972117,"27190",alexminico,Alexandro Minicò,research,http://www.inaturalist.org/observations/3729148,2,0,,,male,2016,,10kmE424N246,69.9839935302734,54
3729149,Stylurus flavipes,2016/07/17,obscured,,8.8790827303,45.34013011,"27190",alexminico,Alexandro Minicò,research,http://www.inaturalist.org/observations/3729149,1,0,,,male,2016,,10kmE423N247,85.9064865112305,54
43704574,Stylurus flavipes,2006/06/21,obscured,,9.0203459316,45.3554369392,"27190",stefano_aguzzi,Stefano,research,https://www.inaturalist.org/observations/43704574,3,0,,,,2006,,10kmE424N247,106.878402709961,54
172206035,Stylurus flavipes,2023/07/10,obscured,,9.0521133899,45.2854899903,"27190",stefano_aguzzi,Stefano,research,https://www.inaturalist.org/observations/172206035,3,0,,,,2023,,10kmE424N246,96.8166885375977,54
173013562,Stylurus flavipes,2023/07/15,obscured,,8.8419085397,45.354168024,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/173013562,1,0,,,,2023,,10kmE423N247,110.233497619629,54
173013577,Stylurus flavipes,2023/07/15,obscured,,8.9864604435,45.2951218204,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/173013577,1,0,,,,2023,,10kmE424N246,100.597099304199,54
173013596,Stylurus flavipes,2023/07/15,obscured,,8.8672246309,45.2813983888,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/173013596,1,0,,,,2023,,10kmE423N246,108.913597106934,54
233488225,Stylurus flavipes,2024/08/03,obscured,,8.8961582052,45.2737572564,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/233488225,2,0,,,,2024,,10kmE423N246,97.4187774658203,54
233488261,Stylurus flavipes,2024/08/03,obscured,,8.8910402528,45.3488382097,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/233488261,1,0,,,,2024,,10kmE423N247,86.4505004882812,54
233488265,Stylurus flavipes,2024/08/03,obscured,,8.8416273075,45.3400557682,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/233488265,1,0,,,,2024,,10kmE423N247,110.500999450684,54
67466428,Oxygastra curtisii,2020/07/08,,,8.8969783941,45.3284627043,"15",elbebiber,,research,https://www.inaturalist.org/observations/67466428,4,0,,,,2020,15,10kmE423N246,83.1063919067383,54
3737280,Ophiogomphus cecilia,2016/07/24,obscured,,8.9092231413,45.1961167951,"27206",alexminico,Alexandro Minicò,research,http://www.inaturalist.org/observations/3737280,1,0,,,female,2016,,10kmE423N245,93.2985534667969,55
174923119,Stylurus flavipes,2023/07/15,,,8.9348713498,45.0675830559,"10",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/174923119,1,0,"Campo Odonata-Iolas. Fiume Po, sponda dx.","Insetti, Odonati, Gomphidi",,2023,,10kmE423N244,71.0057067871094,55
175615501,Stylurus flavipes,2023/07/15,open_odonata,"Provincia di Pavia, Italia",8.9462488852,45.0757494042,"15",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/175615501,1,0,Campo Odonata-Iolas.,"Insetti, Odonati, Gomphidi",,2023,,10kmE423N244,64.1402130126953,55
179117250,Stylurus flavipes,2023/07/15,obscured,,8.9580390552,45.1604238962,"27222",stefano_aguzzi,Stefano,research,https://www.inaturalist.org/observations/179117250,1,0,Campo Odonata.it - Iolas 2023,,,2023,,10kmE423N245,88.4915008544922,55
2428411,Ophiogomphus cecilia,2015/07/25,obscured,,8.9732609392,45.0272954513,"27206",alexminico,Alexandro Minicò,research,http://www.inaturalist.org/observations/2428411,2,0,,,female,2015,,10kmE423N243,72.483642578125,56
13797182,Stylurus flavipes,2018/06/23,obscured,,8.9156899636,45.0339912841,"27222",associazione_naturalistica_codibugnolo,,research,https://www.inaturalist.org/observations/13797182,3,0,,,,2018,,10kmE423N243,70.1316223144531,56
14878778,Stylurus flavipes,2018/07/29,,,8.8781166667,45.0566083333,"1",nicolascatassi,nicola scatassi,research,https://www.inaturalist.org/observations/14878778,1,0,,,,2018,,10kmE423N243,66.3351516723633,56
70096282,Ophiogomphus cecilia,2016/08/06,,,9.3298109248,45.3639212094,"14",wwfsudmilano,WWF Sud Milano,research,https://www.inaturalist.org/observations/70096282,3,0,Foto di Emilio Ferrari,,,2016,,10kmE426N247,86.192626953125,62
53246144,Stylurus flavipes,2017/07/25,obscured,,9.3270423889,45.3782666043,"27190",alesmazzo,Alessandro Mazzoleni,research,https://www.inaturalist.org/observations/53246144,2,0,,,,2017,,10kmE426N247,87.6066818237305,62
53246148,Stylurus flavipes,2017/07/25,obscured,,9.2918184228,45.3379917732,"27190",alesmazzo,Alessandro Mazzoleni,research,https://www.inaturalist.org/observations/53246148,2,0,,,,2017,,10kmE426N246,88.0220031738281,62
75842112,Stylurus flavipes,2019/07/26,obscured,,9.2325583113,45.3172646662,"27190",alesmazzo,Alessandro Mazzoleni,research,https://www.inaturalist.org/observations/75842112,2,0,,,,2019,,10kmE426N246,87.7049331665039,62
84997302,Stylurus flavipes,2021/06/29,,,9.1871055746,45.4190444765,"2",stefano_aguzzi,Stefano,research,https://www.inaturalist.org/observations/84997302,2,0,,,,2021,,10kmE425N247,106.35710144043,62
125265699,Stylurus flavipes,2022/07/08,,,9.2260363,45.2641068,NA,nicole1852,Nicole,research,https://www.inaturalist.org/observations/125265699,2,0,,,,2022,,10kmE426N246,81.6178436279297,62
234302239,Stylurus flavipes,2024/08/07,,,9.2207694444,45.3942055556,"5",luca_bonomelli,,research,https://www.inaturalist.org/observations/234302239,2,0,,,,2024,,10kmE425N247,102.376998901367,62
234493868,Stylurus flavipes,2024/08/08,,,9.2209202276,45.3936843475,"2",luca_bonomelli,,research,https://www.inaturalist.org/observations/234493868,2,0,,,,2024,,10kmE425N247,102.435897827148,62
235069993,Stylurus flavipes,2024/08/11,,,9.2239924672,45.3849178865,"31",luca_bonomelli,,research,https://www.inaturalist.org/observations/235069993,2,0,,,,2024,,10kmE426N247,99.2442779541016,62
129667945,Ophiogomphus cecilia,2022/06/24,,,9.1413826194,45.1824009204,"8",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/129667945,1,0,"Esuvia, sponda sx Ticino.",,,2022,,10kmE425N245,63.5941009521484,63
75842121,Stylurus flavipes,2019/07/26,obscured,,9.2360517686,45.2355450949,"27190",alesmazzo,Alessandro Mazzoleni,research,https://www.inaturalist.org/observations/75842121,2,0,,,,2019,,10kmE426N245,80.3336563110352,63
129667944,Stylurus flavipes,2022/06/24,,,9.140198125,45.1827258911,"4",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/129667944,1,0,"Esuvia, sponda sx Ticino.",,,2022,,10kmE425N245,62.8343811035156,63
171904254,Stylurus flavipes,2023/07/08,,,9.2755291097,45.1865527705,"845",riccardogalbiati,Riccardo Galbiati,research,https://www.inaturalist.org/observations/171904254,1,0,,,,2023,,10kmE426N245,74.0887908935547,63
175426755,Stylurus flavipes,2023/07/19,open_odonata,"Provincia di Pavia, Italia",9.1408330328,45.1699954186,"15",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/175426755,1,0,,"Insetti, Odonati, Gomphidi",,2023,,10kmE425N245,61.124828338623,63
175426759,Stylurus flavipes,2023/07/19,open_odonata,"Provincia di Pavia, Italia",9.1411970403,45.1705535725,"15",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/175426759,1,0,,"Insetti, Odonati, Gomphidi",,2023,,10kmE425N245,61.1065406799316,63
175426761,Stylurus flavipes,2023/07/19,open_odonata,"Provincia di Pavia, Italia",9.141508387,45.1708816543,"15",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/175426761,1,0,,"Insetti, Odonati, Gomphidi",,2023,,10kmE425N245,61.2275581359863,63
175615517,Stylurus flavipes,2023/07/17,open_odonata,"Provincia di Pavia, Italia",9.1294030759,45.1896785542,"10",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/175615517,1,0,,"Insetti, Odonati, Gomphidi",,2023,,10kmE425N245,68.2859115600586,63
249496316,Stylurus flavipes,2024/10/28,,,9.4338519016,45.7742339804,"48",antonioceruti963,,research,https://www.inaturalist.org/observations/249496316,0,0,,,,2024,,10kmE427N251,196.18440246582,68
14012866,Oxygastra curtisii,2018/07/02,open_odonata,"20056 Trezzo sull'Adda MI, Italia",9.5175463422,45.6208277533,"126",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/14012866,3,0,,,,2018,126,10kmE428N250,153.112106323242,68
14234109,Oxygastra curtisii,2018/07/09,open_odonata,"Provincia di Bergamo, Italia",9.449526827,45.7276833455,"216",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/14234109,3,0,,,,2018,216,10kmE427N251,194.996795654297,68
14787451,Oxygastra curtisii,2018/07/24,,,9.4512605915,45.7256522631,"188",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/14787451,4,0,,,,2018,188,10kmE427N251,198.121200561523,68
15201911,Oxygastra curtisii,2018/08/06,,,9.4506347549,45.7271323898,"166",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/15201911,3,0,,,,2018,166,10kmE427N251,197.024200439453,68
28226619,Oxygastra curtisii,2019/07/04,,,9.4508833919,45.7267006272,"116",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/28226619,4,0,,,,2019,116,10kmE427N251,198.511093139648,68
28814145,Oxygastra curtisii,2019/07/12,,,9.4512268574,45.7267907001,"153",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/28814145,5,0,,,,2019,153,10kmE427N251,198.284698486328,68
30170102,Oxygastra curtisii,2019/07/31,,,9.4510548943,45.7270903751,"143",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/30170102,4,0,,,,2019,143,10kmE427N251,197.660903930664,68
31544028,Oxygastra curtisii,2019/08/26,,,9.450754682,45.7269402547,"160",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/31544028,5,0,,,,2019,160,10kmE427N251,197.309097290039,68
51682125,Oxygastra curtisii,2020/06/29,,,9.4503682415,45.7273446527,"138",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/51682125,4,0,,,,2020,138,10kmE427N251,196.454498291016,68
53635282,Oxygastra curtisii,2020/07/17,,,9.4514840444,45.7267604676,"240",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/53635282,3,0,,,,2020,240,10kmE427N251,199.283706665039,68
54532749,Oxygastra curtisii,2020/07/27,,,9.5187714939,45.6197149256,"145",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/54532749,4,0,,,,2020,145,10kmE428N250,155.542892456055,68
55600607,Oxygastra curtisii,2020/08/04,,,9.4511836358,45.7269402181,"191",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/55600607,4,0,,,,2020,191,10kmE427N251,198.171600341797,68
87448275,Oxygastra curtisii,2021/07/17,,,9.450432611,45.7273746087,"138",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/87448275,2,0,,,,2021,138,10kmE427N251,196.488006591797,68
171090713,Oxygastra curtisii,2023/07/04,,,9.4514840444,45.7267604676,"240",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/171090713,4,0,,,,2023,240,10kmE427N251,199.283706665039,68
171090714,Oxygastra curtisii,2023/07/04,,,9.4514840444,45.7267604676,"240",giulianapirotta,Giuliana Pirotta,research,https://www.inaturalist.org/observations/171090714,4,0,,,,2023,240,10kmE427N251,199.283706665039,68
172693094,Oxygastra curtisii,2023/07/07,,,9.4483622595,45.7287080053,"21",cesare_dellapieta,cesare_dellapieta,research,https://www.inaturalist.org/observations/172693094,3,0,,,,2023,21,10kmE427N251,193.942001342773,68
173269312,Oxygastra curtisii,2023/07/16,,,9.4503540918,45.6850695713,"186",davide_95,Davide Caiozzo,research,https://www.inaturalist.org/observations/173269312,3,0,,,,2023,186,10kmE427N250,194.536193847656,68
251750270,Oxygastra curtisii,2016/07/16,,,9.4515585002,45.7259928636,"31",giorad,giovanni radaelli,research,https://www.inaturalist.org/observations/251750270,1,0,,,,2016,31,10kmE427N251,198.585098266602,68
83546227,Oxygastra curtisii,2021/06/18,,,9.4535133717,45.4983633206,"1012",mirko_tomasi,Mirko Tomasi,research,https://www.inaturalist.org/observations/83546227,3,0,,,,2021,1012,10kmE427N248,112.834396362305,69
168486147,Oxygastra curtisii,2023/06/17,,,9.5211046461,45.6088896514,"2",alesmazzo,Alessandro Mazzoleni,research,https://www.inaturalist.org/observations/168486147,3,0,Found dead on the sidewalk..,,,2023,2,10kmE428N249,171.955703735352,69
226423941,Oxygastra curtisii,2024/07/01,,,9.5221201769,45.6051893674,"8",minivet,Franco Colnago,research,https://www.inaturalist.org/observations/226423941,3,0,,,,2024,8,10kmE428N249,170.316497802734,69
169818037,Oxygastra curtisii,2023/06/27,,,9.4908235967,45.3275797008,"854",fausto,Fausto,research,https://www.inaturalist.org/observations/169818037,3,0,Fiume Adda ,,,2023,854,10kmE428N246,69.4089736938477,70
223164614,Oxygastra curtisii,2024/06/15,,,9.8562826216,45.4997273605,"1945",francescofava,Francesco Fava,research,https://www.inaturalist.org/observations/223164614,4,0,,,,2024,1945,10kmE430N248,119.768997192383,75
98497619,Ophiogomphus cecilia,2021/10/17,obscured,,9.831224929,45.3919853809,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/98497619,1,0,,,,2021,,10kmE430N247,80.0136566162109,76
130782854,Ophiogomphus cecilia,2022/08/14,obscured,,9.848321631,45.3210555886,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/130782854,1,0,,,,2022,,10kmE430N246,69.2601165771484,76
171334048,Stylurus flavipes,2023/07/04,,,9.8594070598,45.3333054417,"149",fausto,Fausto,research,https://www.inaturalist.org/observations/171334048,1,0,"Esuvia, Tombe Morte ",,,2023,,10kmE430N246,71.5287170410156,76
98988150,Ophiogomphus cecilia,2021/10/22,obscured,,9.814233118,45.2334873366,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/98988150,2,0,,,,2021,,10kmE430N245,57.1268310546875,77
19150372,Stylurus flavipes,2011/07/10,obscured,,9.8274170612,45.1182915873,"27222",fausto,Fausto,research,https://www.inaturalist.org/observations/19150372,2,0,"Sito riproduttivo, raccolte nel sito numerose esuvie, lungo le sponde del Canale Morbasco",,male,2011,,10kmE430N244,45.371150970459,77
98503962,Stylurus flavipes,2021/10/17,obscured,,9.8340917221,45.2230652317,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/98503962,2,0,,,,2021,,10kmE430N245,54.9192504882812,77
126807030,Stylurus flavipes,2022/07/16,,,9.64039805,45.1513362,"3082",ales_ssandro,Alessandro Tosetti,research,https://www.inaturalist.org/observations/126807030,2,0,,,,2022,,10kmE429N244,60.0312309265137,77
82696947,Oxygastra curtisii,2021/06/12,,,9.8785861954,45.4844223627,"172",parcooglionord,,research,https://www.inaturalist.org/observations/82696947,3,0,,,,2021,172,10kmE431N248,101.910301208496,80
118001809,Oxygastra curtisii,2022/05/21,,,9.8776,45.4838,NA,citrepiotta,,research,https://www.inaturalist.org/observations/118001809,3,0,,,,2022,,10kmE431N248,102.135498046875,80
168668004,Oxygastra curtisii,2023/06/19,,,9.8689842651,45.4958191487,"1099",fausto,Fausto,research,https://www.inaturalist.org/observations/168668004,2,0,Fiume Oglio,,,2023,1099,10kmE431N248,107.585296630859,80
182946719,Oxygastra curtisii,2016/06/29,,,9.8677090507,45.5038011191,"21",ivan1973,Ivan Di Già,research,https://www.inaturalist.org/observations/182946719,2,0,,,,2016,21,10kmE431N248,111.449699401855,80
57222311,Stylurus flavipes,2020/08/22,,,9.8770455,45.333003,"699",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/57222311,3,0,,,,2020,,10kmE431N246,68.2923889160156,81
125901760,Oxygastra curtisii,2022/06/10,,,9.9248646945,45.4014042049,"1526",chiara__padovani,Chiara Padovani,research,https://www.inaturalist.org/observations/125901760,2,0,,,,2022,1526,10kmE431N247,85.411003112793,81
222910164,Oxygastra curtisii,2024/06/15,,,9.9188669398,45.3219024151,"1919",francescofava,Francesco Fava,research,https://www.inaturalist.org/observations/222910164,2,0,,,,2024,1919,10kmE431N246,55.3087692260742,81
226173501,Oxygastra curtisii,2024/06/29,,,9.9238608778,45.3146861797,"3650",francescofava,Francesco Fava,research,https://www.inaturalist.org/observations/226173501,3,0,,,,2024,3650,10kmE431N246,60.7859992980957,81
58956987,Ophiogomphus cecilia,2020/09/08,obscured,,9.9085310693,45.2333904343,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/58956987,3,0,,,,2020,,10kmE431N245,58.07958984375,82
53491231,Stylurus flavipes,2020/07/18,,,9.927851,45.1481642,"1448",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/53491231,4,1,,,,2020,,10kmE431N244,45.5695610046387,82
91241780,Stylurus flavipes,2021/08/15,,,9.927851,45.1481642,"1448",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/91241780,2,0,,,,2021,,10kmE431N244,45.5695610046387,82
91241782,Stylurus flavipes,2021/08/15,,,9.927851,45.1481642,"1448",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/91241782,1,0,,,,2021,,10kmE431N244,45.5695610046387,82
94729556,Stylurus flavipes,2017/06/13,,,10.0226511,45.133249,"3875",alessiopollastri,,research,https://www.inaturalist.org/observations/94729556,2,0,,,,2017,,10kmE432N244,42.7315788269043,82
119049403,Stylurus flavipes,2022/05/28,obscured,,9.8960284942,45.1683809176,"27222",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/119049403,1,0,,,,2022,,10kmE431N245,47.0229911804199,82
182945431,Stylurus flavipes,2015/08/14,,,9.9554015701,45.161442349,"99",ivan1973,Ivan Di Già,research,https://www.inaturalist.org/observations/182945431,1,0,,,,2015,,10kmE431N244,49.0145416259766,82
32419478,Ophiogomphus cecilia,2019/09/09,obscured,,10.1584004486,45.2587266031,"27190",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/32419478,2,0,,,,2019,,10kmE433N246,53.3719482421875,85
2720628,Ophiogomphus cecilia,2015/08/10,obscured,,10.2276966689,45.1060345345,"27222",fausto,Fausto,research,http://www.inaturalist.org/observations/2720628,1,0,"Sfarfallamento, sponda del Fiume Oglio, Parco Oglio Sud","insetti, libellule",,2015,,10kmE433N244,33.7749710083008,86
2743515,Ophiogomphus cecilia,2015/10/23,obscured,,10.2612231025,45.1763886263,"27206",fausto,Fausto,research,http://www.inaturalist.org/observations/2743515,2,0,,libellule,,2015,,10kmE434N245,40.6849212646484,86
6606135,Stylurus flavipes,2017/06/10,,,10.2158689499,45.1769698764,"48",damighez,Damiano,research,https://www.inaturalist.org/observations/6606135,2,0,Sponde del Cavo Nuovo Bolla,,,2017,,10kmE433N245,42.9820709228516,86
122935858,Stylurus flavipes,2022/06/04,,,10.3154479756,45.1786148657,"4",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/122935858,1,0,,,,2022,,10kmE434N245,34.589038848877,86
